elapsed_s,cost
257.033,16302700.0
257.033,16158300.0
257.033,16144600.0
257.033,16143500.0
257.033,16143600.0
257.033,16141100.0
257.033,16136800.0
257.033,16133400.0
257.033,16131100.0
257.033,16136500.0
257.033,16130400.0
257.033,16146300.0
257.033,16130600.0
257.033,16129100.0
257.033,16127500.0
257.033,16127000.0
257.033,16126500.0
257.033,16126300.0
257.033,16126000.0
257.033,16126100.0
257.033,16125900.0
257.033,16125600.0
257.033,16125200.0
257.033,16124800.0
262.055,16126500.0
262.055,16124800.0
262.055,16124200.0
262.055,16123700.0
262.055,16123100.0
262.055,16122200.0
262.055,16121100.0
262.055,16119400.0
262.055,16240900.0
262.055,16121500.0
262.055,16118200.0
262.055,16118300.0
262.055,16116500.0
262.055,16114300.0
262.055,16115000.0
262.055,16113600.0
262.055,16120900.0
262.055,16113600.0
262.055,16112500.0
262.055,16112200.0
262.055,16111600.0
262.055,16110800.0
262.055,16110100.0
262.055,16109300.0
262.055,16108300.0
262.055,16143600.0
262.055,16107200.0
262.055,16193900.0
262.055,16106500.0
267.067,16114200.0
267.067,16107600.0
267.067,16106300.0
267.067,16104500.0
267.067,16128100.0
267.067,16105200.0
267.067,16103900.0
267.067,16104900.0
267.067,16102800.0
267.067,16100900.0
267.067,16100100.0
267.067,16100700.0
267.067,16099500.0
267.067,16098700.0
267.067,16098100.0
267.067,16097300.0
267.067,16098300.0
267.067,16096800.0
267.067,16096500.0
267.067,16094300.0
267.067,16093200.0
267.067,16092000.0
267.067,16093800.0
267.067,16091500.0
267.067,16089600.0
267.067,16088000.0
267.067,16136000.0
267.067,16089100.0
267.067,16086500.0
267.067,16083200.0
272.081,16078900.0
272.081,16075500.0
272.081,16072700.0
272.081,16068900.0
272.081,16065500.0
272.081,16063200.0
272.081,16064800.0
272.081,16061600.0
272.081,16059000.0
272.081,16057500.0
272.081,16057300.0
272.081,16056400.0
272.081,16056200.0
272.081,16055700.0
272.081,16055200.0
272.081,16054600.0
272.081,16053900.0
272.081,16052600.0
272.081,16060000.0
272.081,16052700.0
272.081,16052200.0
272.081,505029000.0
272.081,16881300.0
272.081,16051800.0
272.081,16050600.0
272.081,16050600.0
272.081,16050300.0
272.081,16049800.0
272.081,16051400.0
272.081,16049700.0
272.081,16049300.0
277.171,16049100.0
277.171,16067600.0
277.171,16050300.0
277.171,16049000.0
277.171,16704800.0
277.171,16158400.0
277.171,16069100.0
277.171,16052800.0
277.171,16049600.0
277.171,16049000.0
277.171,16049000.0
277.171,16109500.0
277.171,16055400.0
277.171,16049300.0
277.171,16048600.0
277.171,16048400.0
277.171,16048100.0
277.171,16047800.0
277.171,16047400.0
277.171,16049100.0
277.171,16047800.0
277.171,16047500.0
277.171,16047400.0
277.171,16047300.0
277.171,16046900.0
277.171,16046300.0
277.171,16045200.0
277.171,16044500.0
277.171,16043000.0
277.171,16041900.0
277.171,16040900.0
277.171,16040000.0
282.183,16039200.0
282.183,16038500.0
282.183,16037700.0
282.183,16037700.0
282.183,16037300.0
282.183,16036700.0
282.183,16036100.0
282.183,16036100.0
282.183,16035300.0
282.183,16034900.0
282.183,16034500.0
282.183,16034500.0
282.183,16034200.0
282.183,16033700.0
282.183,16034500.0
282.183,16033700.0
282.183,16033200.0
282.183,16032600.0
282.183,16032300.0
282.183,16036500.0
282.183,16032500.0
282.183,16031900.0
282.183,16031300.0
282.183,16030300.0
282.183,16029000.0
282.183,16027200.0
282.183,16026300.0
282.183,16024300.0
282.183,16022600.0
282.183,16020400.0
282.183,16027400.0
282.183,16020300.0
287.191,16018000.0
287.191,16017700.0
287.191,16016800.0
287.191,16016400.0
287.191,16015700.0
287.191,16015400.0
287.191,16014600.0
287.191,16013000.0
287.191,16012200.0
287.191,16011400.0
287.191,16009800.0
287.191,16008900.0
287.191,16007900.0
287.191,16006800.0
287.191,16005800.0
287.191,16004600.0
287.191,16003800.0
287.191,16001700.0
287.191,16001100.0
287.191,16000000.0
287.191,16001100.0
287.191,15999700.0
287.191,15999000.0
287.191,15998500.0
287.191,15998000.0
287.191,15997600.0
287.191,15996900.0
287.191,15996200.0
287.191,15995300.0
287.191,15994600.0
287.191,15993900.0
287.191,15993100.0
292.203,15992200.0
292.203,15991500.0
292.203,15990200.0
292.203,15989000.0
292.203,15987800.0
292.203,15987000.0
292.203,15986000.0
292.203,15985100.0
292.203,15984500.0
292.203,15986300.0
292.203,15984200.0
292.203,15983300.0
292.203,15982800.0
292.203,15982500.0
292.203,15982200.0
292.203,15981700.0
292.203,15981200.0
292.203,15980500.0
292.203,15979900.0
292.203,15979100.0
292.203,15978400.0
292.203,15977500.0
292.203,15976800.0
292.203,15976000.0
292.203,15975400.0
292.203,15977200.0
292.203,15975000.0
292.203,15976200.0
292.203,15974600.0
292.203,15973800.0
292.203,15972900.0
292.203,15971900.0
297.211,15972900.0
297.211,15971500.0
297.211,15970600.0
297.211,15969500.0
297.211,15968700.0
297.211,15967800.0
297.211,15966800.0
297.211,15965000.0
297.211,15963800.0
297.211,15961900.0
297.211,15960400.0
297.211,15959100.0
297.211,15957600.0
297.211,16012000.0
297.211,15959000.0
297.211,15956600.0
297.211,28879000.0
297.211,16148000.0
297.211,15955100.0
297.211,15953200.0
297.211,15951400.0
297.211,15950400.0
297.211,15951400.0
297.211,15949600.0
297.211,15949900.0
297.211,15949500.0
297.211,15950200.0
297.211,15949100.0
297.211,15948400.0
297.211,15951500.0
297.211,15947800.0
302.227,15947200.0
302.227,15946700.0
302.227,15945700.0
302.227,15945000.0
302.227,15948200.0
302.227,15944200.0
302.227,15942700.0
302.227,15941500.0
302.227,15939900.0
302.227,15939700.0
302.227,15939100.0
302.227,15937800.0
302.227,15936700.0
302.227,15934600.0
302.227,15932500.0
302.227,16001700.0
302.227,15932300.0
302.227,15936700.0
302.227,15931500.0
302.227,15928400.0
302.227,15926100.0
302.227,15921900.0
302.227,15920000.0
302.227,15918200.0
302.227,15918300.0
302.227,15916900.0
302.227,15914900.0
302.227,15913100.0
302.227,15911800.0
302.227,15910700.0
302.227,15909400.0
302.227,15907200.0
307.351,15906000.0
307.351,15904200.0
307.351,15902200.0
307.351,15900700.0
307.351,15898800.0
307.351,15897200.0
307.351,15896300.0
307.351,15896100.0
307.351,15895100.0
307.351,15896000.0
307.351,15894600.0
307.351,16007500.0
307.351,15902100.0
307.351,15894500.0
307.351,15892500.0
307.351,15891500.0
307.351,15890100.0
307.351,15888100.0
307.351,15886900.0
307.351,15885900.0
307.351,15884800.0
307.351,15882600.0
307.351,17728900.0
307.351,15996000.0
307.351,15886000.0
307.351,15882200.0
307.351,15887900.0
307.351,15881700.0
307.351,16710100.0
307.351,15942700.0
307.351,15889700.0
312.375,15883700.0
312.375,15882100.0
312.375,15881600.0
312.375,15880100.0
312.375,15879700.0
312.375,15879200.0
312.375,15878700.0
312.375,15878400.0
312.375,15878300.0
312.375,15877900.0
312.375,15877500.0
312.375,15877000.0
312.375,100076000.0
312.375,15908800.0
312.375,15882800.0
312.375,15877100.0
312.375,15876400.0
312.375,15875700.0
312.375,15874700.0
312.375,15874000.0
312.375,15873300.0
312.375,15873000.0
312.375,15872300.0
312.375,15871800.0
312.375,15870900.0
312.375,15870200.0
312.375,15869500.0
312.375,15868700.0
312.375,15868200.0
312.375,15867800.0
312.375,15867500.0
312.375,15867000.0
317.387,15868200.0
317.387,15866900.0
317.387,15866300.0
317.387,15865700.0
317.387,15865500.0
317.387,15864500.0
317.387,15863600.0
317.387,15862100.0
317.387,21833800.0
317.387,15860500.0
317.387,70212400.0
317.387,19972200.0
317.387,16164300.0
317.387,15879100.0
317.387,15861200.0
317.387,15860400.0
317.387,16072100.0
317.387,15871500.0
317.387,15860200.0
317.387,15859900.0
317.387,15865500.0
317.387,15861400.0
317.387,15860100.0
317.387,15859700.0
317.387,15859200.0
317.387,15858600.0
317.387,15877700.0
317.387,15861600.0
317.387,15859100.0
317.387,15858600.0
317.387,15858500.0
317.387,15858200.0
317.387,15857700.0
322.403,15857200.0
322.403,15856500.0
322.403,15856300.0
322.403,15855300.0
322.403,15854700.0
322.403,15854700.0
322.403,15854000.0
322.403,15853600.0
322.403,15853200.0
322.403,15852800.0
322.403,15852200.0
322.403,15851700.0
322.403,15851400.0
322.403,15850900.0
322.403,15850700.0
322.403,15849700.0
322.403,15849000.0
322.403,15848200.0
322.403,15847000.0
322.403,16416800.0
322.403,15883200.0
322.403,15848000.0
322.403,15846600.0
322.403,15846200.0
322.403,15846100.0
322.403,15846900.0
322.403,15845400.0
322.403,15844800.0
322.403,15844500.0
322.403,15843700.0
322.403,15843100.0
327.419,15842600.0
327.419,15842100.0
327.419,15841800.0
327.419,15842000.0
327.419,15841600.0
327.419,15841300.0
327.419,15841000.0
327.419,15840600.0
327.419,15840100.0
327.419,15839500.0
327.419,15838700.0
327.419,15837400.0
327.419,15836700.0
327.419,15835600.0
327.419,15834900.0
327.419,15837400.0
327.419,15834500.0
327.419,15833400.0
327.419,15832800.0
327.419,15832300.0
327.419,15831700.0
327.419,15831100.0
327.419,15830500.0
327.419,15830300.0
327.419,15829100.0
327.419,15827700.0
327.419,15826200.0
327.419,15824100.0
327.419,15822500.0
332.435,15827600.0
332.435,15822100.0
332.435,15819000.0
332.435,15818100.0
332.435,15815500.0
332.435,15813900.0
332.435,15812700.0
332.435,15812000.0
332.435,15811300.0
332.435,15810500.0
332.435,15809300.0
332.435,15808000.0
332.435,15815800.0
332.435,15808900.0
332.435,15807600.0
332.435,15806800.0
332.435,15806100.0
332.435,15805500.0
332.435,15805500.0
332.435,15805300.0
332.435,15805000.0
332.435,15804500.0
332.435,15804200.0
332.435,15808400.0
332.435,15804200.0
332.435,15802900.0
332.435,15802300.0
332.435,15801900.0
332.435,15801400.0
332.435,15800400.0
332.435,15800000.0
337.499,15800200.0
337.499,15799600.0
337.499,15799000.0
337.499,15798200.0
337.499,15801800.0
337.499,15797800.0
337.499,15796700.0
337.499,15796000.0
337.499,15795100.0
337.499,15794400.0
337.499,15793900.0
337.499,15793200.0
337.499,15792700.0
337.499,15792200.0
337.499,15792200.0
337.499,15791900.0
337.499,15791300.0
337.499,15792100.0
337.499,15791000.0
337.499,15790700.0
337.499,15790700.0
337.499,15790500.0
337.499,15791400.0
337.499,15790200.0
337.499,15789500.0
337.499,15789000.0
337.499,15788300.0
337.499,15787800.0
337.499,15787400.0
337.499,15788000.0
337.499,15787200.0
337.499,15786800.0
342.507,15786500.0
342.507,15786200.0
342.507,15786000.0
342.507,15785700.0
342.507,15785600.0
342.507,15785500.0
342.507,15785400.0
342.507,15785200.0
342.507,15784900.0
342.507,15784500.0
342.507,15784200.0
342.507,15783400.0
342.507,15782800.0
342.507,15782300.0
342.507,15781900.0
342.507,15781300.0
342.507,15780700.0
342.507,15780000.0
342.507,15779400.0
342.507,15780300.0
342.507,15779300.0
342.507,15778800.0
342.507,15778400.0
342.507,15777900.0
342.507,15777300.0
342.507,15776800.0
342.507,15776400.0
342.507,15775400.0
342.507,15927000.0
342.507,15781200.0
342.507,15774900.0
342.507,15775700.0
342.507,15774200.0
347.523,15773500.0
347.523,15773600.0
347.523,15772700.0
347.523,15771800.0
347.523,15771700.0
347.523,15770600.0
347.523,15770800.0
347.523,15769700.0
347.523,15768800.0
347.523,15767600.0
347.523,15767300.0
347.523,15769200.0
347.523,15767000.0
347.523,15765900.0
347.523,15765500.0
347.523,15765400.0
347.523,15765300.0
347.523,15764800.0
347.523,15764600.0
347.523,15764400.0
347.523,15764400.0
347.523,15763900.0
347.523,15763600.0
347.523,15763400.0
347.523,15763100.0
347.523,15762800.0
347.523,15762500.0
347.523,15762500.0
347.523,15762300.0
347.523,15762100.0
347.523,15761800.0
347.523,15761500.0
352.539,15761200.0
352.539,15760800.0
352.539,15760500.0
352.539,15760000.0
352.539,15759300.0
352.539,15758700.0
352.539,15770100.0
352.539,15758200.0
352.539,15812000.0
352.539,15758300.0
352.539,15757800.0
352.539,17222100.0
352.539,15901100.0
352.539,15769100.0
352.539,15758300.0
352.539,15757700.0
352.539,73471300.0
352.539,17769000.0
352.539,15843700.0
352.539,15764500.0
352.539,15757600.0
352.539,15757000.0
352.539,15756800.0
352.539,15756600.0
352.539,15757000.0
352.539,15756300.0
352.539,15756100.0
352.539,15755900.0
352.539,15755500.0
352.539,15755300.0
352.539,15755000.0
357.547,15754800.0
357.547,15754600.0
357.547,15754400.0
357.547,15754200.0
357.547,15754100.0
357.547,15753700.0
357.547,15753500.0
357.547,15753400.0
357.547,15753200.0
357.547,15753100.0
357.547,15752900.0
357.547,15752800.0
357.547,15752700.0
357.547,15752500.0
357.547,15752400.0
357.547,15752400.0
357.547,15752300.0
357.547,15752200.0
357.547,15752100.0
357.547,15751600.0
357.547,15751800.0
357.547,15751400.0
357.547,15751100.0
357.547,15750700.0
357.547,15750400.0
357.547,15750000.0
357.547,15749600.0
357.547,15869500.0
357.547,15755300.0
357.547,15749500.0
357.547,15769800.0
357.547,15750600.0
362.563,15749000.0
362.563,15748600.0
362.563,15748300.0
362.563,15747800.0
362.563,15747400.0
362.563,15746900.0
362.563,15746000.0
362.563,15744900.0
362.563,15743700.0
362.563,15799300.0
362.563,15747500.0
362.563,15743400.0
362.563,6885650000.0
362.563,16113200.0
362.563,15750100.0
362.563,15742400.0
362.563,15741700.0
362.563,15740700.0
362.563,15740000.0
362.563,15744700.0
362.563,15739300.0
362.563,15739500.0
362.563,15739000.0
362.563,15738600.0
362.563,15738200.0
362.563,15737900.0
362.563,15737400.0
362.563,15737200.0
362.563,15737100.0
362.563,15737100.0
362.563,15737000.0
362.563,15736800.0
367.635,15736500.0
367.635,16995200.0
367.635,15736400.0
367.635,17218200.0
367.635,15741500.0
367.635,15736300.0
367.635,15735800.0
367.635,15735600.0
367.635,20764900.0
367.635,15935500.0
367.635,15736900.0
367.635,15735500.0
367.635,15735500.0
367.635,15738500.0
367.635,15735800.0
367.635,15735300.0
367.635,15735100.0
367.635,15734900.0
367.635,15734600.0
367.635,15734500.0
367.635,15734400.0
367.635,15734000.0
367.635,15733800.0
367.635,15733500.0
367.635,15733200.0
367.635,15733000.0
367.635,15732700.0
367.635,15732500.0
367.635,15732200.0
367.635,15732600.0
367.635,15732100.0
372.647,15731900.0
372.647,15731100.0
372.647,15730300.0
372.647,15729500.0
372.647,15765600.0
372.647,15728600.0
372.647,15798900.0
372.647,15733000.0
372.647,15728500.0
372.647,15729600.0
372.647,15728100.0
372.647,15727400.0
372.647,15727100.0
372.647,15726800.0
372.647,15726600.0
372.647,15726600.0
372.647,15726500.0
372.647,15726300.0
372.647,15726100.0
372.647,15725900.0
372.647,15725800.0
372.647,15725500.0
372.647,15726100.0
372.647,15725500.0
372.647,15727000.0
372.647,15725300.0
372.647,16224000.0
372.647,15762600.0
372.647,15727700.0
372.647,15725400.0
372.647,15725200.0
372.647,15944600.0
377.663,15732900.0
377.663,15725100.0
377.663,15724500.0
377.663,15724600.0
377.663,15724400.0
377.663,15724200.0
377.663,15724300.0
377.663,15724000.0
377.663,15724100.0
377.663,15723900.0
377.663,15723700.0
377.663,15723500.0
377.663,15723300.0
377.663,15723100.0
377.663,15722800.0
377.663,15722600.0
377.663,15722100.0
377.663,15721700.0
377.663,15721300.0
377.663,15720800.0
377.663,15719800.0
377.663,15718900.0
377.663,15717700.0
377.663,15716600.0
377.663,15715200.0
377.663,15713000.0
377.663,15712400.0
377.663,15711500.0
377.663,15710100.0
377.663,15757200.0
377.663,15713500.0
377.663,15709900.0
382.671,15709200.0
382.671,15707800.0
382.671,15706600.0
382.671,15705100.0
382.671,15747700.0
382.671,15704200.0
382.671,51679400.0
382.671,17818100.0
382.671,15860000.0
382.671,15716500.0
382.671,15705000.0
382.671,15704100.0
382.671,15702800.0
382.671,15701900.0
382.671,15701000.0
382.671,15700700.0
382.671,15701000.0
382.671,15700300.0
382.671,15699700.0
382.671,15699200.0
382.671,15698900.0
382.671,15698600.0
382.671,15698700.0
382.671,15698300.0
382.671,15698000.0
382.671,15697600.0
382.671,15697200.0
382.671,15697100.0
382.671,15697500.0
382.671,15696700.0
382.671,15696300.0
382.671,15695900.0
387.697,15695600.0
387.697,15695400.0
387.697,15695000.0
387.697,15694800.0
387.697,15694500.0
387.697,15694400.0
387.697,15694100.0
387.697,15693900.0
387.697,15693700.0
387.697,15693400.0
387.697,15693100.0
387.697,15692700.0
387.697,15692200.0
387.697,15691800.0
387.697,15691300.0
387.697,15691000.0
387.697,15690500.0
387.697,15690000.0
387.697,15689400.0
387.697,15688300.0
387.697,30406700.0
387.697,16754400.0
387.697,15752700.0
387.697,15690600.0
387.697,15688300.0
387.697,15689600.0
387.697,15688100.0
387.697,15697400.0
387.697,15689400.0
387.697,15687800.0
387.697,15686600.0
392.715,15685800.0
392.715,15685000.0
392.715,15684600.0
392.715,15703800.0
392.715,15686600.0
392.715,15684600.0
392.715,15684300.0
392.715,15683800.0
392.715,15683400.0
392.715,15683100.0
392.715,15682900.0
392.715,15682800.0
392.715,15682600.0
392.715,15682500.0
392.715,15682200.0
392.715,15682100.0
392.715,15681900.0
392.715,15681600.0
392.715,15681500.0
392.715,15681200.0
392.715,15680800.0
392.715,15680100.0
392.715,15679500.0
392.715,15688600.0
392.715,15679500.0
392.715,15678900.0
392.715,15678500.0
392.715,15678100.0
392.715,15677500.0
392.715,15687800.0
392.715,15677000.0
392.715,15704500.0
397.815,15678600.0
397.815,15676800.0
397.815,15676100.0
397.815,15697900.0
397.815,15678300.0
397.815,15676200.0
397.815,15676000.0
397.815,15729400.0
397.815,15677100.0
397.815,15675800.0
397.815,15675200.0
397.815,15674900.0
397.815,15674300.0
397.815,15680200.0
397.815,15674500.0
397.815,15674000.0
397.815,15683500.0
397.815,15673000.0
397.815,15672200.0
397.815,15671400.0
397.815,15684100.0
397.815,15671000.0
397.815,16623500.0
397.815,15751400.0
397.815,15677200.0
397.815,15671300.0
397.815,15670900.0
397.815,15670400.0
397.815,15670000.0
397.815,15669700.0
397.815,15669200.0
397.815,15668700.0
402.827,15668000.0
402.827,15666900.0
402.827,15666900.0
402.827,15666200.0
402.827,15665300.0
402.827,15664900.0
402.827,15664400.0
402.827,15663700.0
402.827,15665100.0
402.827,15663500.0
402.827,15663300.0
402.827,15663100.0
402.827,15663300.0
402.827,15663100.0
402.827,15662800.0
402.827,15663600.0
402.827,15662700.0
402.827,15662500.0
402.827,15662400.0
402.827,15662200.0
402.827,15662000.0
402.827,15661700.0
402.827,15661300.0
402.827,15661000.0
402.827,15660600.0
402.827,15660200.0
402.827,15662600.0
402.827,15660500.0
402.827,15660100.0
402.827,15659900.0
402.827,15659700.0
402.827,15659400.0
407.839,15659200.0
407.839,15659000.0
407.839,15658600.0
407.839,15659300.0
407.839,15658600.0
407.839,15658200.0
407.839,15657800.0
407.839,15657400.0
407.839,15657100.0
407.839,15656800.0
407.839,15659400.0
407.839,15657200.0
407.839,15656800.0
407.839,15656500.0
407.839,15656200.0
407.839,15655700.0
407.839,15655300.0
407.839,15654500.0
407.839,15654600.0
407.839,15654000.0
407.839,15653400.0
407.839,15661300.0
407.839,15652900.0
407.839,15653200.0
407.839,15652300.0
407.839,15651500.0
407.839,15651700.0
407.839,15650500.0
407.839,15706900.0
407.839,15649700.0
407.839,15694700.0
412.855,15651400.0
412.855,15649400.0
412.855,15650300.0
412.855,15648700.0
412.855,15648000.0
412.855,15647000.0
412.855,15677900.0
412.855,15648900.0
412.855,15646800.0
412.855,15649500.0
412.855,15646700.0
412.855,15645400.0
412.855,15647200.0
412.855,15645100.0
412.855,15644200.0
412.855,15643500.0
412.855,15644100.0
412.855,15643000.0
412.855,15642400.0
412.855,15641900.0
412.855,15641300.0
412.855,15640700.0
412.855,15640000.0
412.855,15639400.0
412.855,15638900.0
412.855,15638400.0
412.855,15637800.0
412.855,15637000.0
412.855,15636600.0
412.855,15636100.0
412.855,15635700.0
412.855,15635400.0
417.867,15635100.0
417.867,15634800.0
417.867,15634500.0
417.867,15634100.0
417.867,15633800.0
417.867,15633500.0
417.867,15633100.0
417.867,15632700.0
417.867,15632500.0
417.867,15632100.0
417.867,15731300.0
417.867,15641300.0
417.867,15633600.0
417.867,15632300.0
417.867,15632100.0
417.867,15632100.0
417.867,15632600.0
417.867,15631700.0
417.867,15631400.0
417.867,15631000.0
417.867,15630700.0
417.867,15630500.0
417.867,15630100.0
417.867,15629800.0
417.867,15629200.0
417.867,15628800.0
417.867,15628300.0
417.867,15627900.0
417.867,15627400.0
417.867,15627000.0
417.867,15626800.0
417.867,15626500.0
422.883,15626300.0
422.883,15625800.0
422.883,15625700.0
422.883,15625400.0
422.883,15625000.0
422.883,15624700.0
422.883,15624200.0
422.883,15624000.0
422.883,15623700.0
422.883,15623800.0
422.883,15623400.0
422.883,15623000.0
422.883,15622600.0
422.883,15622400.0
422.883,15622100.0
422.883,15622000.0
422.883,15621800.0
422.883,15621600.0
422.883,15621500.0
422.883,15621300.0
422.883,15620900.0
422.883,15620700.0
422.883,15620500.0
422.883,15620300.0
422.883,15620100.0
422.883,15619900.0
422.883,15619500.0
422.883,15619200.0
422.883,15618800.0
422.883,15618400.0
422.883,15618000.0
428.047,15617700.0
428.047,15617300.0
428.047,15616700.0
428.047,15615800.0
428.047,15614500.0
428.047,15613400.0
428.047,15615600.0
428.047,15613500.0
428.047,15613200.0
428.047,15612500.0
428.047,15611500.0
428.047,15673800.0
428.047,15616700.0
428.047,15611500.0
428.047,15611100.0
428.047,15610100.0
428.047,15612700.0
428.047,15610200.0
428.047,15609600.0
428.047,15608500.0
428.047,580502000.0
428.047,39768600.0
428.047,16227700.0
428.047,15609200.0
428.047,15608000.0
428.047,16604200.0
428.047,15641400.0
428.047,15607400.0
428.047,15617100.0
428.047,15607600.0
428.047,15606800.0
428.047,15606300.0
428.047,15606000.0
433.057,15605400.0
433.057,15604900.0
433.057,15604400.0
433.057,15603800.0
433.057,15613100.0
433.057,15604000.0
433.057,15603600.0
433.057,15611500.0
433.057,15603800.0
433.057,15603300.0
433.057,15602700.0
433.057,15601900.0
433.057,15601100.0
433.057,15600600.0
433.057,15599200.0
433.057,15608400.0
433.057,15598600.0
433.057,15597200.0
433.057,15597700.0
433.057,15597100.0
433.057,15596400.0
433.057,15606200.0
433.057,15596300.0
433.057,15595200.0
433.057,15594700.0
433.057,15594200.0
433.057,15593300.0
433.057,15592900.0
433.057,15592600.0
433.057,15592400.0
433.057,15591700.0
438.071,15591500.0
438.071,15591100.0
438.071,15591100.0
438.071,15590600.0
438.071,15590500.0
438.071,15590300.0
438.071,15590200.0
438.071,15590100.0
438.071,15589900.0
438.071,15589500.0
438.071,15589400.0
438.071,15589400.0
438.071,15589300.0
438.071,15589100.0
438.071,15588900.0
438.071,15588800.0
438.071,15588700.0
438.071,15588600.0
438.071,15588500.0
438.071,15588300.0
438.071,15588000.0
438.071,15587900.0
438.071,15587400.0
438.071,15586900.0
438.071,15586400.0
438.071,15585900.0
438.071,15585400.0
438.071,15584500.0
438.071,15583900.0
438.071,15583100.0
438.071,15591600.0
438.071,15582100.0
443.091,15582400.0
443.091,15581600.0
443.091,23112700.0
443.091,15839400.0
443.091,15601500.0
443.091,15585000.0
443.091,15581600.0
443.091,15581100.0
443.091,15580500.0
443.091,15579700.0
443.091,15579200.0
443.091,15579400.0
443.091,15579000.0
443.091,15578300.0
443.091,15577200.0
443.091,15576500.0
443.091,15575600.0
443.091,15574900.0
443.091,15574700.0
443.091,15573900.0
443.091,15573700.0
443.091,15573200.0
443.091,15572700.0
443.091,15572000.0
443.091,15570800.0
443.091,15569700.0
443.091,15568400.0
443.091,15567300.0
443.091,15565700.0
443.091,15564700.0
443.091,15562900.0
443.091,15560800.0
443.091,19547500.0
448.099,15559200.0
448.099,306967000.0
448.099,32708700.0
448.099,15950000.0
448.099,15558500.0
448.099,1153190000.0
448.099,130616000.0
448.099,27033200.0
448.099,16631800.0
448.099,15649600.0
448.099,15565600.0
448.099,15559000.0
448.099,15558600.0
448.099,15558500.0
448.099,15562800.0
448.099,15556900.0
448.099,15556500.0
448.099,15555800.0
448.099,15555300.0
448.099,15554900.0
448.099,15554600.0
448.099,15554300.0
448.099,15554000.0
448.099,15553700.0
448.099,15553300.0
448.099,15553000.0
448.099,15552800.0
448.099,15552600.0
448.099,15552300.0
448.099,15569300.0
453.115,15552000.0
453.115,15583100.0
453.115,15552400.0
453.115,15551900.0
453.115,19380000.0
453.115,15925600.0
453.115,15589600.0
453.115,15555100.0
453.115,15552000.0
453.115,15551900.0
453.115,15551700.0
453.115,15550900.0
453.115,15550500.0
453.115,15550100.0
453.115,15549500.0
453.115,15549000.0
453.115,15548600.0
453.115,15548400.0
453.115,15548100.0
453.115,15547600.0
453.115,15567000.0
453.115,15547500.0
453.115,15548600.0
453.115,15547000.0
453.115,15546400.0
453.115,15546000.0
453.115,15545300.0
453.115,15545500.0
453.115,15545200.0
453.115,15544800.0
453.115,15544600.0
453.115,15864700.0
458.215,15550600.0
458.215,15545300.0
458.215,15544500.0
458.215,15544100.0
458.215,15543800.0
458.215,15543300.0
458.215,15543000.0
458.215,15618800.0
458.215,15542700.0
458.215,15543600.0
458.215,15542600.0
458.215,15542100.0
458.215,15541600.0
458.215,15541300.0
458.215,15541300.0
458.215,15541200.0
458.215,15540800.0
458.215,15540300.0
458.215,15548700.0
458.215,15541100.0
458.215,15540300.0
458.215,15540300.0
458.215,15539600.0
458.215,15539200.0
458.215,15539200.0
458.215,15540900.0
458.215,15538700.0
458.215,15538100.0
458.215,15537700.0
458.215,15551500.0
458.215,15540500.0
458.215,15538000.0
463.235,15537600.0
463.235,15536900.0
463.235,15535700.0
463.235,15534200.0
463.235,15532300.0
463.235,15531200.0
463.235,15530300.0
463.235,15529500.0
463.235,15528300.0
463.235,15527000.0
463.235,15579700.0
463.235,15530100.0
463.235,15526700.0
463.235,15525500.0
463.235,15524300.0
463.235,15523000.0
463.235,111955000.0
463.235,15663100.0
463.235,15522700.0
463.235,15528400.0
463.235,15521800.0
463.235,15521500.0
463.235,15520600.0
463.235,50711600.0
463.235,15903700.0
463.235,15538500.0
463.235,15521200.0
463.235,15520500.0
463.235,15519800.0
463.235,15519400.0
463.235,16060900.0
463.235,15525400.0
468.244,15520000.0
468.244,15519000.0
468.244,15518400.0
468.244,15889400.0
468.244,15527000.0
468.244,15518100.0
468.244,16319700.0
468.244,15591000.0
468.244,15525100.0
468.244,15518700.0
468.244,15518100.0
468.244,15518000.0
468.244,15518000.0
468.244,15517100.0
468.244,15516800.0
468.244,15516300.0
468.244,15515200.0
468.244,15514600.0
468.244,15514000.0
468.244,15514300.0
468.244,15513700.0
468.244,15513100.0
468.244,15512700.0
468.244,15512400.0
468.244,15512200.0
468.244,15511900.0
468.244,15511600.0
468.244,15511400.0
468.244,15510900.0
468.244,15510500.0
468.244,15510000.0
473.267,15509300.0
473.267,15508800.0
473.267,15508300.0
473.267,15507800.0
473.267,15507400.0
473.267,15506900.0
473.267,15506600.0
473.267,15506300.0
473.267,15506200.0
473.267,15505900.0
473.267,15505700.0
473.267,15505500.0
473.267,15506300.0
473.267,15505400.0
473.267,15505000.0
473.267,15504400.0
473.267,15503600.0
473.267,15502500.0
473.267,15501600.0
473.267,15500600.0
473.267,15499700.0
473.267,15498700.0
473.267,15497900.0
473.267,15497400.0
473.267,15496500.0
473.267,15495100.0
473.267,15494000.0
473.267,15492900.0
473.267,15491900.0
473.267,15491300.0
473.267,15490700.0
473.267,15490000.0
478.279,15489600.0
478.279,15489200.0
478.279,15488800.0
478.279,15488300.0
478.279,15487700.0
478.279,15487000.0
478.279,15490100.0
478.279,15487500.0
478.279,15486900.0
478.279,15486200.0
478.279,15485600.0
478.279,15485400.0
478.279,15484900.0
478.279,15484500.0
478.279,15484100.0
478.279,15483600.0
