[rosmaster.main][INFO] 2026-08-03 15:39:33,600: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2026-08-03 15:39:33,600: Starting ROS Master Node
[rosmaster.master][INFO] 2026-08-03 15:41:34,646: -PUB [/visualization/sphere_connect1] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,647: -PUB [/visualization/ellipsoid_path11] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,647: -PUB [/visualization/ellipsoid_path21] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,647: -PUB [/visualization/coord_axes1] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,648: -PUB [/visualization/trajectory2] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,648: -PUB [/visualization/ellipsoid_dilate2] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,649: -PUB [/visualization/ellipsoid2] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,649: -PUB [/visualization/polyhedra2] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,650: -PUB [/visualization/path2] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,650: -PUB [/visualization/keypoints2] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,651: -PUB [/visualization/guidepoints2] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,651: -PUB [/visualization/ellipsoid_end2] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,651: -PUB [/visualization/active_polyhedron2] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,652: -PUB [/visualization/sphere2] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,652: -PUB [/visualization/sphere_end2] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,653: -PUB [/visualization/sphere_connect2] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,653: -PUB [/visualization/ellipsoid_path12] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,653: -PUB [/visualization/ellipsoid_path22] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,654: -PUB [/visualization/coord_axes2] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,654: -PUB [/path] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,655: -PUB [/rawpath_jps_vis] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,655: -PUB [/optipath_jps_vis] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,655: -PUB [/keygrid_jps_vis] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,656: -PUB [/sample_path_jps_vis] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,656: -SUB [/se3_node/object_odom] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,657: -SUB [/start_trigger] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,657: -SUB [/publish_trigger] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,657: -SUB [/global_map] /se3_node http://SC-202607101733:35889/
[rosmaster.master][INFO] 2026-08-03 15:41:34,658: -SERVICE [/se3_node/get_loggers] /se3_node rosrpc://SC-202607101733:60937
[rosmaster.master][INFO] 2026-08-03 15:41:34,658: -SERVICE [/se3_node/set_logger_level] /se3_node rosrpc://SC-202607101733:60937
[rosmaster.master][INFO] 2026-08-03 15:41:34,658: -CACHEDPARAM [/rosout_disable_topics_generation] by /se3_node
[rosmaster.master][INFO] 2026-08-03 15:41:34,722: publisherUpdate[/rosout] -> http://SC-202607101733:45427/ []
[rosmaster.master][INFO] 2026-08-03 15:41:34,725: publisherUpdate[/rosout] -> http://SC-202607101733:45427/ []: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2026-08-03 15:41:34,729: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1169, in single_request
    return self.parse_response(resp)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1341, in parse_response
    return u.close()
  File "/usr/lib/python3.8/xmlrpc/client.py", line 655, in close
    raise Fault(**self._stack[0])
xmlrpc.client.Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.main][INFO] 2026-08-03 15:41:34,877: keyboard interrupt, will exit
[rosmaster.main][INFO] 2026-08-03 15:41:34,878: stopping master...
[rospy.core][INFO] 2026-08-03 15:41:34,878: signal_shutdown [atexit]
